latitude,longitude,altitude (m)
41.66201,-87.724608,187.3
41.66201,-87.724608,187.3
41.66201,-87.724608,187.3
41.961743,-87.76007,187.6
41.87811,-87.629798,181.4
41.87811,-87.629798,181.4
41.87811,-87.629798,181.4
41.87811,-87.629798,181.4
41.95827,-87.702575,179.7
41.95827,-87.702575,179.7
41.93209,-87.700117,181.3
41.93209,-87.700117,181.3
42.00685,-87.675919,186.2
41.91626,-87.800515,194.4
41.91626,-87.800515,194.4
41.84607,-87.716277,181.9
41.84607,-87.716277,181.9
41.9187,-87.752329,188.7
41.68258,-87.707973,187.6
41.68258,-87.707973,187.6
41.72551,-87.614258,181
41.72551,-87.614258,181
41.94816,-87.730698,183.2
41.94816,-87.730698,183.2
41.963976,-87.69181,180.1
41.963976,-87.69181,180.1
41.9537,-87.733974,183.9
41.96424,-87.757639,187.4
41.96424,-87.757639,187.4
41.96424,-87.757639,187.4
41.99028,-87.797127,193
41.99028,-87.797127,193
42.00831,-87.777921,189.4
42.00831,-87.777921,189.4
41.99142,-87.747113,185.7
41.99142,-87.747113,185.7
41.84381,-87.686763,182.4
41.84381,-87.686763,182.4
41.921177,-87.79518,198
41.921177,-87.79518,198
41.921177,-87.79518,198
41.8574,-87.694991,182.1
41.86814,-87.696269,182.5
41.86814,-87.696269,182.5
41.84628,-87.656913,179.9
41.72147,-87.648064,184.7
41.72147,-87.648064,184.7
41.8691,-87.696293,182.6
41.8691,-87.696293,182.6
41.71905,-87.675088,201.6
41.96698,-87.674677,182.8
41.92373,-87.785288,197.4
41.92373,-87.785288,197.4
41.97024,-87.787992,190.1
41.97024,-87.787992,190.1
41.97024,-87.787992,190.1
42.010412,-87.66214,179.8
41.89923,-87.716788,184.2
41.89923,-87.716788,184.2
41.69255,-87.598865,184.2
41.69255,-87.598865,184.2
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.903,-87.688267,182.1
41.903,-87.688267,182.1
41.94211,-87.776385,189.5
41.94211,-87.776385,189.5
41.70433,-87.703736,189.9
41.83664,-87.677737,182.3
41.83664,-87.677737,182.3
41.83708,-87.729384,181.3
41.83708,-87.729384,181.3
41.91182,-87.726737,184.3
41.91182,-87.726737,184.3
41.80117,-87.679447,182.8
41.80117,-87.679447,182.8
41.800737,-87.71188,182.9
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77166,-87.703047,185.5
41.75934,-87.745602,188.9
41.75934,-87.745602,188.9
41.76838,-87.678649,186.4
41.76838,-87.678649,186.4
41.79761,-87.797894,181.4
41.78141,-87.776532,187.4
41.78141,-87.776532,187.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.82253,-87.666343,181.3
41.82253,-87.666343,181.3
41.79928,-87.585487,180.1
41.79478,-87.615989,183
41.79478,-87.615989,183
41.77874,-87.586427,179.9
41.7662,-87.562889,178.7
41.7662,-87.562889,178.7
41.75467,-87.612922,178.8
41.75467,-87.612922,178.8
41.82158,-87.627796,182.8
41.82158,-87.627796,182.8
41.80342,-87.642984,182
41.80342,-87.642984,182
41.75429,-87.590773,185.4
41.75429,-87.590773,185.4
41.79869,-87.736812,183.1
41.79869,-87.736812,183.1
41.79869,-87.736812,183.1
41.77615,-87.778927,187.4
41.77615,-87.778927,187.4
41.77615,-87.778927,187.4
41.82561,-87.726549,178.8
41.82561,-87.726549,178.8
41.74785,-87.702716,188.8
41.74785,-87.702716,188.8
41.77505,-87.655356,182.9
41.77505,-87.655356,182.9
41.64461,-87.604498,179.7
41.64461,-87.604498,179.7
41.733643,-87.55551,179.2
41.733643,-87.55551,179.2
41.71775,-87.531657,180
41.71775,-87.531657,180
41.9848,-87.728492,184.4
41.77284,-87.740029,189
41.77284,-87.740029,189
41.8259,-87.667827,180.8
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.73705,-87.543067,179.5
41.73705,-87.543067,179.5
41.74064,-87.546587,179.3
41.74064,-87.546587,179.3
41.68094,-87.535198,178.2
41.68094,-87.535198,178.2
41.68094,-87.535198,178.2
41.68094,-87.535198,178.2
41.68094,-87.535198,178.2
41.68094,-87.535198,178.2
41.68639,-87.531635,178.2
41.68639,-87.531635,178.2
41.68639,-87.531635,178.2
41.68639,-87.531635,178.2
41.72966,-87.582699,178
41.72966,-87.582699,178
41.70457,-87.565666,179
41.70457,-87.565666,179
41.70457,-87.565666,179
41.70457,-87.565666,179
41.70457,-87.565666,179
41.70457,-87.565666,179
41.70457,-87.565666,179
41.70457,-87.565666,179
41.70457,-87.565666,179
41.75049,-87.605294,180.3
41.75049,-87.605294,180.3
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.65911,-87.538693,178.2
41.65911,-87.538693,178.2
41.95469,-87.800991,194.1
41.95469,-87.800991,194.1
41.99499,-87.769279,189.1
41.99499,-87.769279,189.1
41.97408,-87.824812,198.2
41.9216,-87.666455,179.6
41.9216,-87.666455,179.6
41.89628,-87.655232,180.7
41.92196,-87.632085,178.7
41.92196,-87.632085,178.7
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.99912,-87.795585,190
42.01743,-87.687769,186.8
42.01743,-87.687769,186.8
41.90764,-87.760886,187.5
41.98196,-87.812827,197.9
41.98196,-87.812827,197.9
41.98196,-87.812827,197.9
41.98196,-87.812827,197.9
41.94486,-87.832763,191.9
41.94486,-87.832763,191.9
42.0116,-87.811506,197
41.94983,-87.698457,178.6
41.97924,-87.750938,186.5
41.97924,-87.750938,186.5
41.98692,-87.689778,182.6
41.98692,-87.689778,182.6
41.80149,-87.763416,181.3
41.80149,-87.763416,181.3
41.90663,-87.701431,182.7
41.90663,-87.701431,182.7
41.95827,-87.702575,179.7
41.95827,-87.702575,179.7
41.99446,-87.667736,180.3
42.00685,-87.675919,186.2
41.94816,-87.730698,183.2
41.963976,-87.69181,180.1
41.96424,-87.757639,187.4
41.99028,-87.797127,193
42.00831,-87.777921,189.4
42.00831,-87.777921,189.4
41.99142,-87.747113,185.7
41.99142,-87.747113,185.7
41.84381,-87.686763,182.4
41.921177,-87.79518,198
41.921177,-87.79518,198
41.86814,-87.696269,182.5
41.84628,-87.656913,179.9
41.96698,-87.674677,182.8
41.96698,-87.674677,182.8
41.92373,-87.785288,197.4
41.92373,-87.785288,197.4
42.010412,-87.66214,179.8
42.010412,-87.66214,179.8
41.89923,-87.716788,184.2
41.89923,-87.716788,184.2
41.89923,-87.716788,184.2
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.94211,-87.776385,189.5
41.96061,-87.777189,188.9
41.88328,-87.705085,182.8
41.88328,-87.705085,182.8
41.96272,-87.748367,184.1
41.83708,-87.729384,181.3
41.91182,-87.726737,184.3
41.91182,-87.726737,184.3
41.82306,-87.678378,181.3
41.80117,-87.679447,182.8
41.80117,-87.679447,182.8
41.80117,-87.679447,182.8
41.80117,-87.679447,182.8
41.800737,-87.71188,182.9
41.800737,-87.71188,182.9
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.75934,-87.745602,188.9
41.75934,-87.745602,188.9
41.76838,-87.678649,186.4
41.76838,-87.678649,186.4
41.79761,-87.797894,181.4
41.78141,-87.776532,187.4
41.82561,-87.726549,178.8
41.82561,-87.726549,178.8
41.9848,-87.728492,184.4
41.68832,-87.676709,199.4
41.68832,-87.676709,199.4
41.68832,-87.676709,199.4
41.862292,-87.64886,180.6
41.862292,-87.64886,180.6
41.72084,-87.666014,193.5
41.73192,-87.677512,200.8
41.73192,-87.677512,200.8
41.723195,-87.64997,184.7
41.723195,-87.64997,184.7
41.86807,-87.666901,180.6
41.66201,-87.724608,187.3
41.66201,-87.724608,187.3
41.68258,-87.707973,187.6
41.68258,-87.707973,187.6
41.72551,-87.614258,181
41.72147,-87.648064,184.7
41.72147,-87.648064,184.7
41.8691,-87.696293,182.6
41.8691,-87.696293,182.6
41.71905,-87.675088,201.6
41.69255,-87.598865,184.2
41.903,-87.688267,182.1
41.78141,-87.776532,187.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.82253,-87.666343,181.3
41.79928,-87.585487,180.1
41.77874,-87.586427,179.9
41.77874,-87.586427,179.9
41.7662,-87.562889,178.7
41.7662,-87.562889,178.7
41.7662,-87.562889,178.7
41.75467,-87.612922,178.8
41.82158,-87.627796,182.8
41.80342,-87.642984,182
41.75429,-87.590773,185.4
41.79869,-87.736812,183.1
41.79869,-87.736812,183.1
41.79869,-87.736812,183.1
41.77615,-87.778927,187.4
41.77615,-87.778927,187.4
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72966,-87.582699,178
41.72966,-87.582699,178
41.74785,-87.702716,188.8
41.64461,-87.604498,179.7
41.733643,-87.55551,179.2
41.71775,-87.531657,180
41.71775,-87.531657,180
41.75049,-87.605294,180.3
41.75049,-87.605294,180.3
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.77284,-87.740029,189
41.77284,-87.740029,189
41.8259,-87.667827,180.8
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.73705,-87.543067,179.5
41.74064,-87.546587,179.3
41.74064,-87.546587,179.3
41.68094,-87.535198,178.2
41.68094,-87.535198,178.2
41.68639,-87.531635,178.2
41.68639,-87.531635,178.2
41.68639,-87.531635,178.2
41.70457,-87.565666,179
41.70457,-87.565666,179
41.70457,-87.565666,179
41.65911,-87.538693,178.2
41.65911,-87.538693,178.2
41.95469,-87.800991,194.1
41.95469,-87.800991,194.1
41.99499,-87.769279,189.1
41.99499,-87.769279,189.1
41.97408,-87.824812,198.2
41.8671,-87.654224,180.6
41.89628,-87.655232,180.7
41.89628,-87.655232,180.7
41.92196,-87.632085,178.7
41.92196,-87.632085,178.7
41.68832,-87.676709,199.4
41.68832,-87.676709,199.4
41.862292,-87.64886,180.6
41.72084,-87.666014,193.5
41.73192,-87.677512,200.8
41.73192,-87.677512,200.8
41.891126,-87.61156,179.9
41.90764,-87.760886,187.5
41.98196,-87.812827,197.9
41.94486,-87.832763,191.9
41.94486,-87.832763,191.9
41.94983,-87.698457,178.6
41.80149,-87.763416,181.3
41.80149,-87.763416,181.3
41.90663,-87.701431,182.7
41.723195,-87.64997,184.7
41.86807,-87.666901,180.6
41.86807,-87.666901,180.6
41.66201,-87.724608,187.3
41.66201,-87.724608,187.3
41.66201,-87.724608,187.3
41.66201,-87.724608,187.3
41.95827,-87.702575,179.7
41.93209,-87.700117,181.3
42.00685,-87.675919,186.2
42.00685,-87.675919,186.2
41.91626,-87.800515,194.4
41.9187,-87.752329,188.7
41.68258,-87.707973,187.6
41.68258,-87.707973,187.6
41.72551,-87.614258,181
41.72551,-87.614258,181
41.963976,-87.69181,180.1
41.9537,-87.733974,183.9
41.96424,-87.757639,187.4
42.00831,-87.777921,189.4
42.00831,-87.777921,189.4
41.99142,-87.747113,185.7
41.84381,-87.686763,182.4
41.921177,-87.79518,198
41.921177,-87.79518,198
41.84628,-87.656913,179.9
41.72147,-87.648064,184.7
41.72147,-87.648064,184.7
41.8691,-87.696293,182.6
41.96698,-87.674677,182.8
41.92373,-87.785288,197.4
41.92373,-87.785288,197.4
41.97024,-87.787992,190.1
41.97024,-87.787992,190.1
42.010412,-87.66214,179.8
41.89923,-87.716788,184.2
41.69255,-87.598865,184.2
41.903,-87.688267,182.1
41.903,-87.688267,182.1
41.70433,-87.703736,189.9
41.96272,-87.748367,184.1
41.96272,-87.748367,184.1
41.83664,-87.677737,182.3
41.83664,-87.677737,182.3
41.83708,-87.729384,181.3
41.91182,-87.726737,184.3
41.91182,-87.726737,184.3
41.82306,-87.678378,181.3
41.80117,-87.679447,182.8
41.80117,-87.679447,182.8
41.80117,-87.679447,182.8
41.800737,-87.71188,182.9
41.800737,-87.71188,182.9
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.75934,-87.745602,188.9
41.75934,-87.745602,188.9
41.76838,-87.678649,186.4
41.76838,-87.678649,186.4
41.76838,-87.678649,186.4
41.78141,-87.776532,187.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.82253,-87.666343,181.3
41.7662,-87.562889,178.7
41.75467,-87.612922,178.8
41.82158,-87.627796,182.8
41.80342,-87.642984,182
41.79869,-87.736812,183.1
41.79869,-87.736812,183.1
41.77615,-87.778927,187.4
41.77615,-87.778927,187.4
41.82561,-87.726549,178.8
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.73705,-87.543067,179.5
41.74064,-87.546587,179.3
41.74064,-87.546587,179.3
41.68094,-87.535198,178.2
41.68094,-87.535198,178.2
41.68639,-87.531635,178.2
41.68639,-87.531635,178.2
41.72966,-87.582699,178
41.70457,-87.565666,179
41.70457,-87.565666,179
41.74785,-87.702716,188.8
41.77505,-87.655356,182.9
41.64461,-87.604498,179.7
41.71775,-87.531657,180
41.75049,-87.605294,180.3
41.75049,-87.605294,180.3
41.70272,-87.536497,178.7
41.9848,-87.728492,184.4
41.77284,-87.740029,189
41.77284,-87.740029,189
41.65911,-87.538693,178.2
41.65911,-87.538693,178.2
41.95469,-87.800991,194.1
41.95469,-87.800991,194.1
41.99499,-87.769279,189.1
41.99499,-87.769279,189.1
41.97408,-87.824812,198.2
41.9216,-87.666455,179.6
41.9216,-87.666455,179.6
41.89111,-87.654491,181.8
41.8671,-87.654224,180.6
41.8671,-87.654224,180.6
41.89628,-87.655232,180.7
41.92196,-87.632085,178.7
41.92196,-87.632085,178.7
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.99912,-87.795585,190
42.01743,-87.687769,186.8
42.01743,-87.687769,186.8
41.90764,-87.760886,187.5
41.98196,-87.812827,197.9
41.98196,-87.812827,197.9
41.94486,-87.832763,191.9
41.94486,-87.832763,191.9
42.0116,-87.811506,197
42.0116,-87.811506,197
41.94983,-87.698457,178.6
41.94983,-87.698457,178.6
41.97924,-87.750938,186.5
41.98692,-87.689778,182.6
41.98692,-87.689778,182.6
41.98692,-87.689778,182.6
41.80149,-87.763416,181.3
41.80149,-87.763416,181.3
41.90663,-87.701431,182.7
41.90663,-87.701431,182.7
41.961743,-87.76007,187.6
41.87811,-87.629798,181.4
41.87811,-87.629798,181.4
41.95827,-87.702575,179.7
41.99446,-87.667736,180.3
41.99446,-87.667736,180.3
41.99446,-87.667736,180.3
42.00685,-87.675919,186.2
41.91626,-87.800515,194.4
41.91626,-87.800515,194.4
41.84607,-87.716277,181.9
41.84607,-87.716277,181.9
41.84607,-87.716277,181.9
41.9187,-87.752329,188.7
41.9187,-87.752329,188.7
41.96424,-87.757639,187.4
41.99028,-87.797127,193
42.00831,-87.777921,189.4
42.00831,-87.777921,189.4
41.99142,-87.747113,185.7
41.99142,-87.747113,185.7
41.921177,-87.79518,198
41.86814,-87.696269,182.5
41.86814,-87.696269,182.5
41.84628,-87.656913,179.9
41.96698,-87.674677,182.8
41.92373,-87.785288,197.4
41.92373,-87.785288,197.4
41.97024,-87.787992,190.1
41.97024,-87.787992,190.1
41.97024,-87.787992,190.1
42.010412,-87.66214,179.8
42.010412,-87.66214,179.8
41.89923,-87.716788,184.2
41.94016,-87.794896,196.1
41.94211,-87.776385,189.5
41.94211,-87.776385,189.5
41.96061,-87.777189,188.9
41.96061,-87.777189,188.9
41.88328,-87.705085,182.8
41.88328,-87.705085,182.8
41.96272,-87.748367,184.1
41.96272,-87.748367,184.1
41.96272,-87.748367,184.1
41.83664,-87.677737,182.3
41.83664,-87.677737,182.3
41.83664,-87.677737,182.3
41.91182,-87.726737,184.3
41.91182,-87.726737,184.3
41.82306,-87.678378,181.3
41.82306,-87.678378,181.3
41.80117,-87.679447,182.8
41.800737,-87.71188,182.9
41.800737,-87.71188,182.9
41.82561,-87.726549,178.8
41.9848,-87.728492,184.4
41.9848,-87.728492,184.4
41.68832,-87.676709,199.4
41.68832,-87.676709,199.4
41.68832,-87.676709,199.4
41.862292,-87.64886,180.6
41.862292,-87.64886,180.6
41.862292,-87.64886,180.6
41.72084,-87.666014,193.5
41.72084,-87.666014,193.5
41.73192,-87.677512,200.8
41.73192,-87.677512,200.8
41.723195,-87.64997,184.7
41.86807,-87.666901,180.6
41.86807,-87.666901,180.6
41.86807,-87.666901,180.6
41.86921,-87.627561,179.7
41.86921,-87.627561,179.7
41.66201,-87.724608,187.3
41.87811,-87.629798,181.4
41.95827,-87.702575,179.7
41.99446,-87.667736,180.3
41.68258,-87.707973,187.6
41.68258,-87.707973,187.6
41.68258,-87.707973,187.6
41.72147,-87.648064,184.7
41.72147,-87.648064,184.7
41.8691,-87.696293,182.6
41.71905,-87.675088,201.6
41.69255,-87.598865,184.2
41.903,-87.688267,182.1
41.903,-87.688267,182.1
41.70433,-87.703736,189.9
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.75934,-87.745602,188.9
41.75934,-87.745602,188.9
41.75934,-87.745602,188.9
41.79761,-87.797894,181.4
41.79761,-87.797894,181.4
41.78141,-87.776532,187.4
41.78141,-87.776532,187.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.82253,-87.666343,181.3
41.79928,-87.585487,180.1
41.79478,-87.615989,183
41.77874,-87.586427,179.9
41.7662,-87.562889,178.7
41.7662,-87.562889,178.7
41.7662,-87.562889,178.7
41.75467,-87.612922,178.8
41.82158,-87.627796,182.8
41.82158,-87.627796,182.8
41.80342,-87.642984,182
41.75429,-87.590773,185.4
41.79869,-87.736812,183.1
41.77615,-87.778927,187.4
41.77615,-87.778927,187.4
41.77615,-87.778927,187.4
41.82561,-87.726549,178.8
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.6734,-87.599862,179
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.72646,-87.585413,179.9
41.67861,-87.559308,178.3
41.67861,-87.559308,178.3
41.73705,-87.543067,179.5
41.73705,-87.543067,179.5
41.74064,-87.546587,179.3
41.74064,-87.546587,179.3
41.68094,-87.535198,178.2
41.68094,-87.535198,178.2
41.68639,-87.531635,178.2
41.72966,-87.582699,178
41.70457,-87.565666,179
41.70457,-87.565666,179
41.77505,-87.655356,182.9
41.733643,-87.55551,179.2
41.733643,-87.55551,179.2
41.71775,-87.531657,180
41.71775,-87.531657,180
41.75049,-87.605294,180.3
41.70272,-87.536497,178.7
41.70272,-87.536497,178.7
41.77284,-87.740029,189
41.77284,-87.740029,189
41.77284,-87.740029,189
41.8259,-87.667827,180.8
41.65911,-87.538693,178.2
41.95469,-87.800991,194.1
41.95469,-87.800991,194.1
41.99499,-87.769279,189.1
41.97408,-87.824812,198.2
41.8671,-87.654224,180.6
41.8671,-87.654224,180.6
41.89628,-87.655232,180.7
41.89628,-87.655232,180.7
41.92196,-87.632085,178.7
41.92196,-87.632085,178.7
41.68832,-87.676709,199.4
41.68832,-87.676709,199.4
41.68832,-87.676709,199.4
41.68832,-87.676709,199.4
41.862292,-87.64886,180.6
41.73192,-87.677512,200.8
41.73192,-87.677512,200.8
41.73192,-87.677512,200.8
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.99912,-87.795585,190
41.99912,-87.795585,190
42.01743,-87.687769,186.8
42.01743,-87.687769,186.8
41.90764,-87.760886,187.5
41.73298,-87.649642,184.2
41.73298,-87.649642,184.2
41.98196,-87.812827,197.9
41.98196,-87.812827,197.9
41.94486,-87.832763,191.9
42.0116,-87.811506,197
42.0116,-87.811506,197
41.94983,-87.698457,178.6
41.97924,-87.750938,186.5
41.97924,-87.750938,186.5
41.98692,-87.689778,182.6
41.98692,-87.689778,182.6
41.98692,-87.689778,182.6
41.80149,-87.763416,181.3
41.80149,-87.763416,181.3
41.90663,-87.701431,182.7
41.90663,-87.701431,182.7
41.723195,-87.64997,184.7
41.723195,-87.64997,184.7
41.86807,-87.666901,180.6
41.86921,-87.627561,179.7
41.86921,-87.627561,179.7
41.66201,-87.724608,187.3
41.66201,-87.724608,187.3
41.961743,-87.76007,187.6
41.87811,-87.629798,181.4
41.87811,-87.629798,181.4
41.95827,-87.702575,179.7
41.95827,-87.702575,179.7
41.93209,-87.700117,181.3
42.00685,-87.675919,186.2
42.00685,-87.675919,186.2
42.00685,-87.675919,186.2
41.91626,-87.800515,194.4
41.91626,-87.800515,194.4
41.84607,-87.716277,181.9
41.9187,-87.752329,188.7
41.9187,-87.752329,188.7
41.68258,-87.707973,187.6
41.68258,-87.707973,187.6
41.72551,-87.614258,181
41.72551,-87.614258,181
41.94816,-87.730698,183.2
41.94816,-87.730698,183.2
41.963976,-87.69181,180.1
41.96424,-87.757639,187.4
41.96424,-87.757639,187.4
41.99028,-87.797127,193
42.00831,-87.777921,189.4
41.99142,-87.747113,185.7
41.99142,-87.747113,185.7
41.99142,-87.747113,185.7
41.84381,-87.686763,182.4
41.921177,-87.79518,198
41.86814,-87.696269,182.5
41.84628,-87.656913,179.9
41.84628,-87.656913,179.9
41.72147,-87.648064,184.7
41.72147,-87.648064,184.7
41.72147,-87.648064,184.7
41.8691,-87.696293,182.6
41.8691,-87.696293,182.6
41.96698,-87.674677,182.8
41.96698,-87.674677,182.8
41.92373,-87.785288,197.4
41.92373,-87.785288,197.4
41.97024,-87.787992,190.1
41.97024,-87.787992,190.1
41.89923,-87.716788,184.2
41.89923,-87.716788,184.2
41.69255,-87.598865,184.2
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.903,-87.688267,182.1
41.903,-87.688267,182.1
41.94211,-87.776385,189.5
41.96061,-87.777189,188.9
41.70433,-87.703736,189.9
41.70433,-87.703736,189.9
41.96272,-87.748367,184.1
41.83664,-87.677737,182.3
41.83664,-87.677737,182.3
41.83664,-87.677737,182.3
41.83708,-87.729384,181.3
41.83708,-87.729384,181.3
41.91182,-87.726737,184.3
41.82306,-87.678378,181.3
41.80117,-87.679447,182.8
41.80117,-87.679447,182.8
41.80117,-87.679447,182.8
41.800737,-87.71188,182.9
41.77829,-87.752411,189
41.77829,-87.752411,189
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.75934,-87.745602,188.9
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.82253,-87.666343,181.3
41.79928,-87.585487,180.1
41.7662,-87.562889,178.7
41.7662,-87.562889,178.7
41.75467,-87.612922,178.8
41.75467,-87.612922,178.8
