,trapid,week,wnv_prob,pct0,pct10,pct100,pct20,pct30,pct40,pct50,pct60,pct70,pct80,pct90
1182,T23,39,0.47053241039771354,1,1,0,1,1,1,0,0,0,0,0
1183,T23,40,0.544150616394828,1,1,0,1,1,1,1,0,0,0,0
1184,T23,41,0.5716290182346484,1,1,0,1,1,1,1,0,0,0,0
1185,T23,42,0.9914387015634881,1,1,0,1,1,1,1,1,1,1,1
1186,T23,43,0.578680691229814,1,1,0,1,1,1,1,0,0,0,0
1187,T23,44,0.05263328698078251,1,0,0,0,0,0,0,0,0,0,0
1188,T23,45,0.018674917640739586,1,0,0,0,0,0,0,0,0,0,0
1189,T23,46,0.24314205926233745,1,1,0,1,0,0,0,0,0,0,0
1190,T23,47,0.14298242155953156,1,1,0,0,0,0,0,0,0,0,0
1191,T23,48,0.5599040108123976,1,1,0,1,1,1,1,0,0,0,0
1192,T23,49,0.8435691500341678,1,1,0,1,1,1,1,1,1,1,0
1193,T23,50,0.22187291279842958,1,1,0,1,0,0,0,0,0,0,0
1194,T23,51,0.13364950653619911,1,1,0,0,0,0,0,0,0,0,0
1195,T23,52,0.09426440291894611,1,0,0,0,0,0,0,0,0,0,0
1196,T24,1,0.12243230404886962,1,1,0,0,0,0,0,0,0,0,0
1197,T24,2,0.4404060680637887,1,1,0,1,1,1,0,0,0,0,0
1198,T24,3,0.9213717493141425,1,1,0,1,1,1,1,1,1,1,1
1199,T24,4,0.4417431229503056,1,1,0,1,1,1,0,0,0,0,0
1200,T24,5,0.9911212343863172,1,1,0,1,1,1,1,1,1,1,1
1201,T24,6,0.8165852893977118,1,1,0,1,1,1,1,1,1,1,0
1202,T24,7,0.9497538104690577,1,1,0,1,1,1,1,1,1,1,1
1203,T24,8,0.865044281170886,1,1,0,1,1,1,1,1,1,1,0
1204,T24,9,0.8639986822195916,1,1,0,1,1,1,1,1,1,1,0
1205,T24,10,0.17893556436588887,1,1,0,0,0,0,0,0,0,0,0
1206,T24,11,0.5637335363016582,1,1,0,1,1,1,1,0,0,0,0
1207,T24,12,0.293452511085605,1,1,0,1,0,0,0,0,0,0,0
1208,T24,13,0.6978275350093366,1,1,0,1,1,1,1,1,0,0,0
1209,T24,14,0.945205502820584,1,1,0,1,1,1,1,1,1,1,1
1210,T24,15,0.24748484414999006,1,1,0,1,0,0,0,0,0,0,0
1211,T24,16,0.38364932477329294,1,1,0,1,1,0,0,0,0,0,0
1212,T24,17,0.3357935482342209,1,1,0,1,1,0,0,0,0,0,0
1213,T24,18,0.5843179791085288,1,1,0,1,1,1,1,0,0,0,0
1214,T24,19,0.17642456121496453,1,1,0,0,0,0,0,0,0,0,0
1215,T24,20,0.20252320577121707,1,1,0,1,0,0,0,0,0,0,0
1216,T24,21,0.2957602580759531,1,1,0,1,0,0,0,0,0,0,0
1217,T24,22,0.3495306665061053,1,1,0,1,1,0,0,0,0,0,0
1218,T24,23,0.8029077630436504,1,1,0,1,1,1,1,1,1,1,0
1219,T24,24,0.15089794712398663,1,1,0,0,0,0,0,0,0,0,0
1220,T24,25,0.5960188586538683,1,1,0,1,1,1,1,0,0,0,0
1221,T24,26,0.7544470475121118,1,1,0,1,1,1,1,1,1,0,0
1222,T24,27,0.3819085741523731,1,1,0,1,1,0,0,0,0,0,0
1223,T24,28,0.10260011547070413,1,1,0,0,0,0,0,0,0,0,0
1224,T24,29,0.08859198242998834,1,0,0,0,0,0,0,0,0,0,0
1225,T24,30,0.5444238291449464,1,1,0,1,1,1,1,0,0,0,0
1226,T24,31,0.04198345740903531,1,0,0,0,0,0,0,0,0,0,0
1227,T24,32,0.7377158580307303,1,1,0,1,1,1,1,1,1,0,0
1228,T24,33,0.35042457251448667,1,1,0,1,1,0,0,0,0,0,0
1229,T24,34,0.17729418502112892,1,1,0,0,0,0,0,0,0,0,0
1230,T24,35,0.30857457086601947,1,1,0,1,1,0,0,0,0,0,0
1231,T24,36,0.4618512212265652,1,1,0,1,1,1,0,0,0,0,0
1232,T24,37,0.08300392748085306,1,0,0,0,0,0,0,0,0,0,0
1233,T24,38,0.8041592717359362,1,1,0,1,1,1,1,1,1,1,0
1234,T24,39,0.29444105666553033,1,1,0,1,0,0,0,0,0,0,0
1235,T24,40,0.6272375825553449,1,1,0,1,1,1,1,1,0,0,0
1236,T24,41,0.2539102219800573,1,1,0,1,0,0,0,0,0,0,0
1237,T24,42,0.6054852277323958,1,1,0,1,1,1,1,1,0,0,0
1238,T24,43,0.4251027670657578,1,1,0,1,1,1,0,0,0,0,0
1239,T24,44,0.7351507367209066,1,1,0,1,1,1,1,1,1,0,0
1240,T24,45,0.14382934594794594,1,1,0,0,0,0,0,0,0,0,0
1241,T24,46,0.793744141567777,1,1,0,1,1,1,1,1,1,0,0
1242,T24,47,0.09116399324108815,1,0,0,0,0,0,0,0,0,0,0
1243,T24,48,0.519348811672039,1,1,0,1,1,1,1,0,0,0,0
1244,T24,49,0.4358679254070341,1,1,0,1,1,1,0,0,0,0,0
1245,T24,50,0.6219192119696231,1,1,0,1,1,1,1,1,0,0,0
1246,T24,51,0.8106975560583852,1,1,0,1,1,1,1,1,1,1,0
1247,T24,52,0.714045157821046,1,1,0,1,1,1,1,1,1,0,0
1248,T25,1,0.1725723369672978,1,1,0,0,0,0,0,0,0,0,0
1249,T25,2,0.6974702287221115,1,1,0,1,1,1,1,1,0,0,0
1250,T25,3,0.662895082874492,1,1,0,1,1,1,1,1,0,0,0
1251,T25,4,0.14382230841301336,1,1,0,0,0,0,0,0,0,0,0
1252,T25,5,0.725679398471388,1,1,0,1,1,1,1,1,1,0,0
1253,T25,6,0.27202978019506996,1,1,0,1,0,0,0,0,0,0,0
1254,T25,7,0.7021410914395543,1,1,0,1,1,1,1,1,1,0,0
1255,T25,8,0.6977329907997705,1,1,0,1,1,1,1,1,0,0,0
1256,T25,9,0.36751617045938056,1,1,0,1,1,0,0,0,0,0,0
1257,T25,10,0.04935299021748629,1,0,0,0,0,0,0,0,0,0,0
1258,T25,11,0.6796367414279438,1,1,0,1,1,1,1,1,0,0,0
1259,T25,12,0.7134379964324077,1,1,0,1,1,1,1,1,1,0,0
1260,T25,13,0.13032382928537456,1,1,0,0,0,0,0,0,0,0,0
1261,T25,14,0.35831287551894264,1,1,0,1,1,0,0,0,0,0,0
1262,T25,15,0.6069733651640496,1,1,0,1,1,1,1,1,0,0,0
1263,T25,16,0.888421871901825,1,1,0,1,1,1,1,1,1,1,0
1264,T25,17,0.38986347311132064,1,1,0,1,1,0,0,0,0,0,0
1265,T25,18,0.6129609634176227,1,1,0,1,1,1,1,1,0,0,0
1266,T25,19,0.11874314907391581,1,1,0,0,0,0,0,0,0,0,0
1267,T25,20,0.13802189477843307,1,1,0,0,0,0,0,0,0,0,0
1268,T25,21,0.6750474711545686,1,1,0,1,1,1,1,1,0,0,0
1269,T25,22,0.8945399805065725,1,1,0,1,1,1,1,1,1,1,0
1270,T25,23,0.3059194384543318,1,1,0,1,1,0,0,0,0,0,0
1271,T25,24,0.7640358147099129,1,1,0,1,1,1,1,1,1,0,0
1272,T25,25,0.2481194716518359,1,1,0,1,0,0,0,0,0,0,0
1273,T25,26,0.768095088591725,1,1,0,1,1,1,1,1,1,0,0
1274,T25,27,0.8353417219957093,1,1,0,1,1,1,1,1,1,1,0
1275,T25,28,0.33574565079087504,1,1,0,1,1,0,0,0,0,0,0
1276,T25,29,0.7799535087026597,1,1,0,1,1,1,1,1,1,0,0
1277,T25,30,0.8396953619918458,1,1,0,1,1,1,1,1,1,1,0
1278,T25,31,0.8029659302238836,1,1,0,1,1,1,1,1,1,1,0
1279,T25,32,0.33182204735339416,1,1,0,1,1,0,0,0,0,0,0
1280,T25,33,0.4895564785694734,1,1,0,1,1,1,0,0,0,0,0
1281,T25,34,0.8367185971713295,1,1,0,1,1,1,1,1,1,1,0
1282,T25,35,0.6698160325954488,1,1,0,1,1,1,1,1,0,0,0
1283,T25,36,0.2309780632227505,1,1,0,1,0,0,0,0,0,0,0
1284,T25,37,0.03783356132173821,1,0,0,0,0,0,0,0,0,0,0
1285,T25,38,0.49806151740923266,1,1,0,1,1,1,0,0,0,0,0
1286,T25,39,0.4397743507388677,1,1,0,1,1,1,0,0,0,0,0
1287,T25,40,0.8543438409948533,1,1,0,1,1,1,1,1,1,1,0
1288,T25,41,0.6531597428676756,1,1,0,1,1,1,1,1,0,0,0
1289,T25,42,0.024099235107988726,1,0,0,0,0,0,0,0,0,0,0
1290,T25,43,0.3783238954063809,1,1,0,1,1,0,0,0,0,0,0
1291,T25,44,0.6614767571683065,1,1,0,1,1,1,1,1,0,0,0
1292,T25,45,0.2119261463492399,1,1,0,1,0,0,0,0,0,0,0
1293,T25,46,0.7703307795765367,1,1,0,1,1,1,1,1,1,0,0
1294,T25,47,0.5320184019154022,1,1,0,1,1,1,1,0,0,0,0
1295,T25,48,0.5580681014054293,1,1,0,1,1,1,1,0,0,0,0
1296,T25,49,0.5237418116645154,1,1,0,1,1,1,1,0,0,0,0
1297,T25,50,0.2720423272430531,1,1,0,1,0,0,0,0,0,0,0
1298,T25,51,0.9597116712386851,1,1,0,1,1,1,1,1,1,1,1
1299,T25,52,0.6960651971867164,1,1,0,1,1,1,1,1,0,0,0
1300,T26,1,0.34284501215992524,1,1,0,1,1,0,0,0,0,0,0
1301,T26,2,0.5195498821247789,1,1,0,1,1,1,1,0,0,0,0
1302,T26,3,0.5269562901457318,1,1,0,1,1,1,1,0,0,0,0
1303,T26,4,0.20813813912762924,1,1,0,1,0,0,0,0,0,0,0
1304,T26,5,0.5416273683438563,1,1,0,1,1,1,1,0,0,0,0
1305,T26,6,0.6496860638869,1,1,0,1,1,1,1,1,0,0,0
1306,T26,7,0.004801865426014129,1,0,0,0,0,0,0,0,0,0,0
1307,T26,8,0.9460490114304415,1,1,0,1,1,1,1,1,1,1,1
1308,T26,9,0.6447579794879224,1,1,0,1,1,1,1,1,0,0,0
1309,T26,10,0.03694288530090961,1,0,0,0,0,0,0,0,0,0,0
1310,T26,11,0.8284976998478121,1,1,0,1,1,1,1,1,1,1,0
1311,T26,12,0.3055555267265049,1,1,0,1,1,0,0,0,0,0,0
1312,T26,13,0.6430099846891973,1,1,0,1,1,1,1,1,0,0,0
1313,T26,14,0.9319045606940839,1,1,0,1,1,1,1,1,1,1,1
1314,T26,15,0.12446441549325316,1,1,0,0,0,0,0,0,0,0,0
1315,T26,16,0.007711321798825943,1,0,0,0,0,0,0,0,0,0,0
1316,T26,17,0.006393772180648183,1,0,0,0,0,0,0,0,0,0,0
1317,T26,18,0.3535142473651842,1,1,0,1,1,0,0,0,0,0,0
1318,T26,19,0.3585262802086624,1,1,0,1,1,0,0,0,0,0,0
1319,T26,20,0.8514554828131655,1,1,0,1,1,1,1,1,1,1,0
1320,T26,21,0.7335775461495925,1,1,0,1,1,1,1,1,1,0,0
1321,T26,22,0.4335588662426899,1,1,0,1,1,1,0,0,0,0,0
1322,T26,23,0.4377812683405833,1,1,0,1,1,1,0,0,0,0,0
1323,T26,24,0.7434973662199382,1,1,0,1,1,1,1,1,1,0,0
1324,T26,25,0.3596429517080274,1,1,0,1,1,0,0,0,0,0,0
1325,T26,26,0.4012497600802395,1,1,0,1,1,1,0,0,0,0,0
1326,T26,27,0.42398822151004223,1,1,0,1,1,1,0,0,0,0,0
1327,T26,28,0.667895730964364,1,1,0,1,1,1,1,1,0,0,0
1328,T26,29,0.876522418894006,1,1,0,1,1,1,1,1,1,1,0
1329,T26,30,0.037935867739362306,1,0,0,0,0,0,0,0,0,0,0
1330,T26,31,0.2660148984283891,1,1,0,1,0,0,0,0,0,0,0
1331,T26,32,0.9874646594691152,1,1,0,1,1,1,1,1,1,1,1
1332,T26,33,0.8421845715659627,1,1,0,1,1,1,1,1,1,1,0
1333,T26,34,0.34325199816775587,1,1,0,1,1,0,0,0,0,0,0
1334,T26,35,0.13574796961630975,1,1,0,0,0,0,0,0,0,0,0
1335,T26,36,0.927753669532919,1,1,0,1,1,1,1,1,1,1,1
1336,T26,37,0.7512248079065396,1,1,0,1,1,1,1,1,1,0,0
1337,T26,38,0.5077858084882736,1,1,0,1,1,1,1,0,0,0,0
1338,T26,39,0.8156767470265158,1,1,0,1,1,1,1,1,1,1,0
1339,T26,40,0.9356433167329228,1,1,0,1,1,1,1,1,1,1,1
1340,T26,41,0.6262172326559379,1,1,0,1,1,1,1,1,0,0,0
1341,T26,42,0.3369672223249267,1,1,0,1,1,0,0,0,0,0,0
1342,T26,43,0.9925080604515534,1,1,0,1,1,1,1,1,1,1,1
1343,T26,44,0.43237810456336556,1,1,0,1,1,1,0,0,0,0,0
1344,T26,45,0.5843216725446572,1,1,0,1,1,1,1,0,0,0,0
1345,T26,46,0.5226965050191843,1,1,0,1,1,1,1,0,0,0,0
1346,T26,47,0.0322784163323967,1,0,0,0,0,0,0,0,0,0,0
1347,T26,48,0.37954020699305147,1,1,0,1,1,0,0,0,0,0,0
1348,T26,49,0.6148095932955319,1,1,0,1,1,1,1,1,0,0,0
1349,T26,50,0.8735970014588114,1,1,0,1,1,1,1,1,1,1,0
1350,T26,51,0.37473939401170975,1,1,0,1,1,0,0,0,0,0,0
1351,T26,52,0.853092096145884,1,1,0,1,1,1,1,1,1,1,0
1352,T27,1,0.51906876409727,1,1,0,1,1,1,1,0,0,0,0
1353,T27,2,0.8052544628259456,1,1,0,1,1,1,1,1,1,1,0
1354,T27,3,0.7195727566405524,1,1,0,1,1,1,1,1,1,0,0
1355,T27,4,0.020439593813626256,1,0,0,0,0,0,0,0,0,0,0
1356,T27,5,0.1347985998498724,1,1,0,0,0,0,0,0,0,0,0
1357,T27,6,0.9703564193721256,1,1,0,1,1,1,1,1,1,1,1
1358,T27,7,0.32263869635185416,1,1,0,1,1,0,0,0,0,0,0
1359,T27,8,0.29325435440442305,1,1,0,1,0,0,0,0,0,0,0
1360,T27,9,0.6083727372662338,1,1,0,1,1,1,1,1,0,0,0
1361,T27,10,0.3265803422834612,1,1,0,1,1,0,0,0,0,0,0
1362,T27,11,0.17228708528108272,1,1,0,0,0,0,0,0,0,0,0
1363,T27,12,0.9981590247085416,1,1,0,1,1,1,1,1,1,1,1
1364,T27,13,0.5053700993387047,1,1,0,1,1,1,1,0,0,0,0
1365,T27,14,0.8602337046589051,1,1,0,1,1,1,1,1,1,1,0
1366,T27,15,0.5060515547440301,1,1,0,1,1,1,1,0,0,0,0
1367,T27,16,0.6116574883342322,1,1,0,1,1,1,1,1,0,0,0
1368,T27,17,0.6427564820387811,1,1,0,1,1,1,1,1,0,0,0
1369,T27,18,0.7738291329967982,1,1,0,1,1,1,1,1,1,0,0
1370,T27,19,0.44285180846925876,1,1,0,1,1,1,0,0,0,0,0
1371,T27,20,0.44864176745060924,1,1,0,1,1,1,0,0,0,0,0
1372,T27,21,0.7317067717635334,1,1,0,1,1,1,1,1,1,0,0
1373,T27,22,0.2497686638666915,1,1,0,1,0,0,0,0,0,0,0
1374,T27,23,0.15100138237577543,1,1,0,0,0,0,0,0,0,0,0
1375,T27,24,0.054875109442784065,1,0,0,0,0,0,0,0,0,0,0
1376,T27,25,0.28992554053856723,1,1,0,1,0,0,0,0,0,0,0
1377,T27,26,0.759088762059863,1,1,0,1,1,1,1,1,1,0,0
1378,T27,27,0.7711953050696514,1,1,0,1,1,1,1,1,1,0,0
1379,T27,28,0.9166003824771551,1,1,0,1,1,1,1,1,1,1,1
1380,T27,29,0.9563441363080224,1,1,0,1,1,1,1,1,1,1,1
1381,T27,30,0.5735885651832522,1,1,0,1,1,1,1,0,0,0,0
1382,T27,31,0.02261450359826378,1,0,0,0,0,0,0,0,0,0,0
1383,T27,32,0.19617374268666665,1,1,0,0,0,0,0,0,0,0,0
1384,T27,33,0.4409419062327967,1,1,0,1,1,1,0,0,0,0,0
1385,T27,34,0.774315023306425,1,1,0,1,1,1,1,1,1,0,0
1386,T27,35,0.7992177209114617,1,1,0,1,1,1,1,1,1,0,0
1387,T27,36,0.4767899516742231,1,1,0,1,1,1,0,0,0,0,0
1388,T27,37,0.17977392517113677,1,1,0,0,0,0,0,0,0,0,0
1389,T27,38,0.42903390967101473,1,1,0,1,1,1,0,0,0,0,0
1390,T27,39,0.7114872289747799,1,1,0,1,1,1,1,1,1,0,0
1391,T27,40,0.9347316793823289,1,1,0,1,1,1,1,1,1,1,1
1392,T27,41,0.9316487749176047,1,1,0,1,1,1,1,1,1,1,1
1393,T27,42,0.6031105477220164,1,1,0,1,1,1,1,1,0,0,0
1394,T27,43,0.5010223185753926,1,1,0,1,1,1,1,0,0,0,0
1395,T27,44,0.5434887402774892,1,1,0,1,1,1,1,0,0,0,0
1396,T27,45,0.8688622419951515,1,1,0,1,1,1,1,1,1,1,0
1397,T27,46,0.6267273733932057,1,1,0,1,1,1,1,1,0,0,0
1398,T27,47,0.9295317021506377,1,1,0,1,1,1,1,1,1,1,1
1399,T27,48,0.37480056694226793,1,1,0,1,1,0,0,0,0,0,0
1400,T27,49,0.17766322470550377,1,1,0,0,0,0,0,0,0,0,0
1401,T27,50,0.6425243306783338,1,1,0,1,1,1,1,1,0,0,0
1402,T27,51,0.9274210869851179,1,1,0,1,1,1,1,1,1,1,1
1403,T27,52,0.0012246075653813415,1,0,0,0,0,0,0,0,0,0,0
1404,T28,1,0.6190646407652165,1,1,0,1,1,1,1,1,0,0,0
1405,T28,2,0.6319481926161322,1,1,0,1,1,1,1,1,0,0,0
1406,T28,3,0.15508247106435546,1,1,0,0,0,0,0,0,0,0,0
1407,T28,4,0.583473122666365,1,1,0,1,1,1,1,0,0,0,0
1408,T28,5,0.7183926860011427,1,1,0,1,1,1,1,1,1,0,0
1409,T28,6,0.17684288336332354,1,1,0,0,0,0,0,0,0,0,0
1410,T28,7,0.6311042836770713,1,1,0,1,1,1,1,1,0,0,0
1411,T28,8,0.09161900185104244,1,0,0,0,0,0,0,0,0,0,0
1412,T28,9,0.7115534120101066,1,1,0,1,1,1,1,1,1,0,0
1413,T28,10,0.9430317141384699,1,1,0,1,1,1,1,1,1,1,1
1414,T28,11,0.14229329917929256,1,1,0,0,0,0,0,0,0,0,0
1415,T28,12,0.3484882222152691,1,1,0,1,1,0,0,0,0,0,0
1416,T28,13,0.47808841028805227,1,1,0,1,1,1,0,0,0,0,0
1417,T28,14,0.8568018687777972,1,1,0,1,1,1,1,1,1,1,0
1418,T28,15,0.5493282627689805,1,1,0,1,1,1,1,0,0,0,0
1419,T28,16,0.8276465713596903,1,1,0,1,1,1,1,1,1,1,0
1420,T28,17,0.25309607431473624,1,1,0,1,0,0,0,0,0,0,0
1421,T28,18,0.4335217387283614,1,1,0,1,1,1,0,0,0,0,0
1422,T28,19,0.044120302241875464,1,0,0,0,0,0,0,0,0,0,0
1423,T28,20,0.8584189718016456,1,1,0,1,1,1,1,1,1,1,0
1424,T28,21,0.4324912430486627,1,1,0,1,1,1,0,0,0,0,0
1425,T28,22,0.0011158182952641926,1,0,0,0,0,0,0,0,0,0,0
1426,T28,23,0.9490203973452945,1,1,0,1,1,1,1,1,1,1,1
1427,T28,24,0.7251970348283296,1,1,0,1,1,1,1,1,1,0,0
1428,T28,25,0.5724420966610348,1,1,0,1,1,1,1,0,0,0,0
1429,T28,26,0.7010722290728397,1,1,0,1,1,1,1,1,1,0,0
1430,T28,27,0.8865916188413931,1,1,0,1,1,1,1,1,1,1,0
1431,T28,28,0.9794996761750747,1,1,0,1,1,1,1,1,1,1,1
1432,T28,29,0.7267134222733811,1,1,0,1,1,1,1,1,1,0,0
1433,T28,30,0.8688604271588274,1,1,0,1,1,1,1,1,1,1,0
1434,T28,31,0.21121584216785805,1,1,0,1,0,0,0,0,0,0,0
1435,T28,32,0.3227960124069963,1,1,0,1,1,0,0,0,0,0,0
1436,T28,33,0.44817314056528035,1,1,0,1,1,1,0,0,0,0,0
1437,T28,34,0.09545024379746903,1,0,0,0,0,0,0,0,0,0,0
1438,T28,35,0.261497871303485,1,1,0,1,0,0,0,0,0,0,0
1439,T28,36,0.7884031981990405,1,1,0,1,1,1,1,1,1,0,0
1440,T28,37,0.41851487568882817,1,1,0,1,1,1,0,0,0,0,0
1441,T28,38,0.576442567943215,1,1,0,1,1,1,1,0,0,0,0
1442,T28,39,0.7499653136205806,1,1,0,1,1,1,1,1,1,0,0
1443,T28,40,0.13047334076805706,1,1,0,0,0,0,0,0,0,0,0
1444,T28,41,0.5846241093485299,1,1,0,1,1,1,1,0,0,0,0
1445,T28,42,0.511812584581429,1,1,0,1,1,1,1,0,0,0,0
1446,T28,43,0.08436258033817323,1,0,0,0,0,0,0,0,0,0,0
1447,T28,44,0.7530704864553358,1,1,0,1,1,1,1,1,1,0,0
1448,T28,45,0.551829387830619,1,1,0,1,1,1,1,0,0,0,0
1449,T28,46,0.008385431254352538,1,0,0,0,0,0,0,0,0,0,0
1450,T28,47,0.9002877914750882,1,1,0,1,1,1,1,1,1,1,1
1451,T28,48,0.2649548992057963,1,1,0,1,0,0,0,0,0,0,0
1452,T28,49,0.43029362193488896,1,1,0,1,1,1,0,0,0,0,0
1453,T28,50,0.20159990288705965,1,1,0,1,0,0,0,0,0,0,0
1454,T28,51,0.0384997941831664,1,0,0,0,0,0,0,0,0,0,0
1455,T28,52,0.011107191655730375,1,0,0,0,0,0,0,0,0,0,0
1456,T29,1,0.9665913471891872,1,1,0,1,1,1,1,1,1,1,1
1457,T29,2,0.11828016902697991,1,1,0,0,0,0,0,0,0,0,0
1458,T29,3,0.5582099290581756,1,1,0,1,1,1,1,0,0,0,0
1459,T29,4,0.10582146909669632,1,1,0,0,0,0,0,0,0,0,0
1460,T29,5,0.7319078117124715,1,1,0,1,1,1,1,1,1,0,0
1461,T29,6,0.7348054108265263,1,1,0,1,1,1,1,1,1,0,0
1462,T29,7,0.5574900339385691,1,1,0,1,1,1,1,0,0,0,0
1463,T29,8,0.8166427488804763,1,1,0,1,1,1,1,1,1,1,0
1464,T29,9,0.298724801651991,1,1,0,1,0,0,0,0,0,0,0
1465,T29,10,0.6552088989279432,1,1,0,1,1,1,1,1,0,0,0
1466,T29,11,0.9110083229146555,1,1,0,1,1,1,1,1,1,1,1
1467,T29,12,0.9400923681727075,1,1,0,1,1,1,1,1,1,1,1
1468,T29,13,0.5040650570687181,1,1,0,1,1,1,1,0,0,0,0
1469,T29,14,0.7959354218923608,1,1,0,1,1,1,1,1,1,0,0
1470,T29,15,0.7605229571018838,1,1,0,1,1,1,1,1,1,0,0
1471,T29,16,0.8890445772222237,1,1,0,1,1,1,1,1,1,1,0
1472,T29,17,0.7394504672009741,1,1,0,1,1,1,1,1,1,0,0
1473,T29,18,0.5712868051152068,1,1,0,1,1,1,1,0,0,0,0
1474,T29,19,0.10438564900632563,1,1,0,0,0,0,0,0,0,0,0
1475,T29,20,0.18090291550244542,1,1,0,0,0,0,0,0,0,0,0
1476,T29,21,0.4429405641227564,1,1,0,1,1,1,0,0,0,0,0
1477,T29,22,0.602765563357775,1,1,0,1,1,1,1,1,0,0,0
1478,T29,23,0.5060019705407939,1,1,0,1,1,1,1,0,0,0,0
1479,T29,24,0.005982462708095215,1,0,0,0,0,0,0,0,0,0,0
1480,T29,25,0.4677194343913008,1,1,0,1,1,1,0,0,0,0,0
1481,T29,26,0.5264923219792517,1,1,0,1,1,1,1,0,0,0,0
1482,T29,27,0.8667025831959042,1,1,0,1,1,1,1,1,1,1,0
1483,T29,28,0.885951217436825,1,1,0,1,1,1,1,1,1,1,0
1484,T29,29,0.6111128205135815,1,1,0,1,1,1,1,1,0,0,0
1485,T29,30,0.5125712079519961,1,1,0,1,1,1,1,0,0,0,0
1486,T29,31,0.9381178214595897,1,1,0,1,1,1,1,1,1,1,1
1487,T29,32,0.14799862341937065,1,1,0,0,0,0,0,0,0,0,0
1488,T29,33,0.5864952022733387,1,1,0,1,1,1,1,0,0,0,0
1489,T29,34,0.429917140089102,1,1,0,1,1,1,0,0,0,0,0
1490,T29,35,0.14400953508785552,1,1,0,0,0,0,0,0,0,0,0
1491,T29,36,0.8060804066998049,1,1,0,1,1,1,1,1,1,1,0
1492,T29,37,0.6021204427328096,1,1,0,1,1,1,1,1,0,0,0
1493,T29,38,0.05704691036646514,1,0,0,0,0,0,0,0,0,0,0
1494,T29,39,0.1310503667882582,1,1,0,0,0,0,0,0,0,0,0
1495,T29,40,0.9388332729839145,1,1,0,1,1,1,1,1,1,1,1
1496,T29,41,0.4878020231988336,1,1,0,1,1,1,0,0,0,0,0
1497,T29,42,0.6794951731459107,1,1,0,1,1,1,1,1,0,0,0
1498,T29,43,0.8260933524517563,1,1,0,1,1,1,1,1,1,1,0
1499,T29,44,0.6717767643079261,1,1,0,1,1,1,1,1,0,0,0
1500,T29,45,0.4215517412578913,1,1,0,1,1,1,0,0,0,0,0
1501,T29,46,0.9799632960917721,1,1,0,1,1,1,1,1,1,1,1
1502,T29,47,0.8276456151590533,1,1,0,1,1,1,1,1,1,1,0
1503,T29,48,0.4176281788025007,1,1,0,1,1,1,0,0,0,0,0
1504,T29,49,0.43138600953404027,1,1,0,1,1,1,0,0,0,0,0
1505,T29,50,0.6787043860067559,1,1,0,1,1,1,1,1,0,0,0
1506,T29,51,0.5707475721899785,1,1,0,1,1,1,1,0,0,0,0
1507,T29,52,0.4414708040243386,1,1,0,1,1,1,0,0,0,0,0
1508,T30,1,0.285360817675981,1,1,0,1,0,0,0,0,0,0,0
1509,T30,2,0.4298312866318711,1,1,0,1,1,1,0,0,0,0,0
1510,T30,3,0.5637148103796273,1,1,0,1,1,1,1,0,0,0,0
1511,T30,4,0.8037244814879387,1,1,0,1,1,1,1,1,1,1,0
1512,T30,5,0.8377644474133513,1,1,0,1,1,1,1,1,1,1,0
1513,T30,6,0.8086131334490331,1,1,0,1,1,1,1,1,1,1,0
1514,T30,7,0.8127755198302002,1,1,0,1,1,1,1,1,1,1,0
1515,T30,8,0.37456789386734024,1,1,0,1,1,0,0,0,0,0,0
1516,T30,9,0.5866001393418793,1,1,0,1,1,1,1,0,0,0,0
1517,T30,10,0.5283271368379107,1,1,0,1,1,1,1,0,0,0,0
1518,T30,11,0.8758142826643821,1,1,0,1,1,1,1,1,1,1,0
1519,T30,12,0.3275729335774402,1,1,0,1,1,0,0,0,0,0,0
1520,T30,13,0.67501856405328,1,1,0,1,1,1,1,1,0,0,0
1521,T30,14,0.40442851282201286,1,1,0,1,1,1,0,0,0,0,0
1522,T30,15,0.0437394208193711,1,0,0,0,0,0,0,0,0,0,0
1523,T30,16,0.7525753553337478,1,1,0,1,1,1,1,1,1,0,0
1524,T30,17,0.2289155557290372,1,1,0,1,0,0,0,0,0,0,0
1525,T30,18,0.6948390443021827,1,1,0,1,1,1,1,1,0,0,0
1526,T30,19,0.09059931395251097,1,0,0,0,0,0,0,0,0,0,0
1527,T30,20,0.09091444339043842,1,0,0,0,0,0,0,0,0,0,0
1528,T30,21,0.863153458170768,1,1,0,1,1,1,1,1,1,1,0
1529,T30,22,0.1378326774429346,1,1,0,0,0,0,0,0,0,0,0
1530,T30,23,0.9716503720677494,1,1,0,1,1,1,1,1,1,1,1
1531,T30,24,0.887290139872195,1,1,0,1,1,1,1,1,1,1,0
1532,T30,25,0.10506506038413321,1,1,0,0,0,0,0,0,0,0,0
1533,T30,26,0.1323195199070617,1,1,0,0,0,0,0,0,0,0,0
1534,T30,27,0.6161433862768536,1,1,0,1,1,1,1,1,0,0,0
1535,T30,28,0.2149547659480746,1,1,0,1,0,0,0,0,0,0,0
1536,T30,29,0.5715253274064499,1,1,0,1,1,1,1,0,0,0,0
1537,T30,30,0.016661173355520198,1,0,0,0,0,0,0,0,0,0,0
1538,T30,31,0.46408426614173415,1,1,0,1,1,1,0,0,0,0,0
1539,T30,32,0.6255055749934723,1,1,0,1,1,1,1,1,0,0,0
