Latitude,Longitude,Altitude (m)
41.990284,-87.797127,193
42.008314,-87.777921,189.4
42.008314,-87.777921,189.4
41.991429,-87.747113,185.7
41.991429,-87.747113,185.7
41.843811,-87.686763,182.4
41.843811,-87.686763,182.4
41.843811,-87.686763,182.4
41.921177,-87.79518,198
41.921177,-87.79518,198
41.857402,-87.694991,182.1
41.857402,-87.694991,182.1
41.868142,-87.696269,182.5
41.868142,-87.696269,182.5
41.846283,-87.656913,179.9
41.846283,-87.656913,179.9
41.721474,-87.648064,184.7
41.721474,-87.648064,184.7
41.869107,-87.696293,182.6
41.869107,-87.696293,182.6
41.869107,-87.696293,182.6
41.719059,-87.675088,201.6
41.719059,-87.675088,201.6
41.966987,-87.674677,182.8
41.966987,-87.674677,182.8
41.923738,-87.785288,197.4
41.923738,-87.785288,197.4
41.923738,-87.785288,197.4
41.923738,-87.785288,197.4
41.970248,-87.787992,190.1
41.970248,-87.787992,190.1
42.010412,-87.66214,179.8
42.010412,-87.66214,179.8
41.89923,-87.716788,184.2
41.89923,-87.716788,184.2
41.692555,-87.598865,184.2
41.692555,-87.598865,184.2
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.903002,-87.688267,182.1
41.903002,-87.688267,182.1
41.942114,-87.776385,189.5
41.942114,-87.776385,189.5
41.960616,-87.777189,188.9
41.960616,-87.777189,188.9
41.883284,-87.705085,182.8
41.704336,-87.703736,189.9
41.704336,-87.703736,189.9
41.704336,-87.703736,189.9
41.962728,-87.748367,184.1
41.836644,-87.677737,182.3
41.836644,-87.677737,182.3
41.836644,-87.677737,182.3
41.837085,-87.729384,181.3
41.837085,-87.729384,181.3
41.837085,-87.729384,181.3
41.911824,-87.726737,184.3
41.911824,-87.726737,184.3
41.911824,-87.726737,184.3
41.823065,-87.678378,181.3
41.801179,-87.679447,182.8
41.801179,-87.679447,182.8
41.800737,-87.71188,182.9
41.778297,-87.752411,189
41.778297,-87.752411,189
41.778297,-87.752411,189
41.778297,-87.752411,189
41.778297,-87.752411,189
41.778297,-87.752411,189
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.759346,-87.745602,188.9
41.759346,-87.745602,188.9
41.768388,-87.678649,186.4
41.768388,-87.678649,186.4
41.797616,-87.797894,181.4
41.797616,-87.797894,181.4
41.781416,-87.776532,187.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.822536,-87.666343,181.3
41.822536,-87.666343,181.3
41.822536,-87.666343,181.3
41.822536,-87.666343,181.3
41.799282,-87.585487,180.1
41.799282,-87.585487,180.1
41.799282,-87.585487,180.1
41.794781,-87.615989,183
41.778748,-87.586427,179.9
41.766202,-87.562889,178.7
41.766202,-87.562889,178.7
41.766202,-87.562889,178.7
41.754676,-87.612922,178.8
41.754676,-87.612922,178.8
41.821582,-87.627796,182.8
41.821582,-87.627796,182.8
41.803423,-87.642984,182
41.803423,-87.642984,182
41.803423,-87.642984,182
41.803423,-87.642984,182
41.803423,-87.642984,182
41.803423,-87.642984,182
41.754292,-87.590773,185.4
41.798697,-87.736812,183.1
41.798697,-87.736812,183.1
41.798697,-87.736812,183.1
41.798697,-87.736812,183.1
41.776156,-87.778927,187.4
41.776156,-87.778927,187.4
41.82561,-87.726549,178.8
41.82561,-87.726549,178.8
41.673408,-87.599862,179
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.729669,-87.582699,178
41.729669,-87.582699,178
41.74785,-87.702716,188.8
41.644612,-87.604498,179.7
41.644612,-87.604498,179.7
41.733643,-87.55551,179.2
41.733643,-87.55551,179.2
41.717753,-87.531657,180
41.717753,-87.531657,180
41.750498,-87.605294,180.3
41.750498,-87.605294,180.3
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.984809,-87.728492,184.4
41.984809,-87.728492,184.4
41.772846,-87.740029,189
41.772846,-87.740029,189
41.825902,-87.667827,180.8
41.825902,-87.667827,180.8
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.737052,-87.543067,179.5
41.737052,-87.543067,179.5
41.740641,-87.546587,179.3
41.740641,-87.546587,179.3
41.740641,-87.546587,179.3
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.702724,-87.536497,178.7
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.95469,-87.800991,194.1
41.95469,-87.800991,194.1
41.95469,-87.800991,194.1
41.974089,-87.824812,198.2
41.974089,-87.824812,198.2
41.9216,-87.666455,179.6
41.9216,-87.666455,179.6
41.891118,-87.654491,181.8
41.891118,-87.654491,181.8
41.867108,-87.654224,180.6
41.867108,-87.654224,180.6
41.896282,-87.655232,180.7
41.896282,-87.655232,180.7
41.896282,-87.655232,180.7
41.919343,-87.694259,182
41.919343,-87.694259,182
41.921965,-87.632085,178.7
41.921965,-87.632085,178.7
41.688324,-87.676709,199.4
41.688324,-87.676709,199.4
41.688324,-87.676709,199.4
41.688324,-87.676709,199.4
41.862292,-87.64886,180.6
41.999129,-87.795585,190
41.999129,-87.795585,190
42.01743,-87.687769,186.8
42.01743,-87.687769,186.8
41.907645,-87.760886,187.5
41.907645,-87.760886,187.5
41.981964,-87.812827,197.9
41.981964,-87.812827,197.9
41.944869,-87.832763,191.9
41.944869,-87.832763,191.9
42.011601,-87.811506,197
42.011601,-87.811506,197
41.94983,-87.698457,178.6
41.94983,-87.698457,178.6
41.979243,-87.750938,186.5
41.979243,-87.750938,186.5
41.986921,-87.689778,182.6
41.986921,-87.689778,182.6
41.801498,-87.763416,181.3
41.801498,-87.763416,181.3
41.906638,-87.701431,182.7
41.906638,-87.701431,182.7
41.723195,-87.64997,184.7
41.723195,-87.64997,184.7
41.868077,-87.666901,180.6
41.868077,-87.666901,180.6
41.868077,-87.666901,180.6
41.961743,-87.76007,187.6
41.878114,-87.629798,181.4
41.878114,-87.629798,181.4
41.878114,-87.629798,181.4
41.878114,-87.629798,181.4
41.958271,-87.702575,179.7
41.958271,-87.702575,179.7
41.958271,-87.702575,179.7
41.932094,-87.700117,181.3
41.932094,-87.700117,181.3
41.994469,-87.667736,180.3
42.006858,-87.675919,186.2
42.006858,-87.675919,186.2
41.916265,-87.800515,194.4
41.916265,-87.800515,194.4
41.846075,-87.716277,181.9
41.846075,-87.716277,181.9
41.846075,-87.716277,181.9
41.918705,-87.752329,188.7
41.918705,-87.752329,188.7
41.948167,-87.730698,183.2
41.948167,-87.730698,183.2
41.963976,-87.69181,180.1
41.963976,-87.69181,180.1
41.953705,-87.733974,183.9
41.964242,-87.757639,187.4
41.964242,-87.757639,187.4
41.990284,-87.797127,193
41.990284,-87.797127,193
42.008314,-87.777921,189.4
42.008314,-87.777921,189.4
41.991429,-87.747113,185.7
41.843811,-87.686763,182.4
41.843811,-87.686763,182.4
41.921177,-87.79518,198
41.921177,-87.79518,198
41.857402,-87.694991,182.1
41.857402,-87.694991,182.1
41.857402,-87.694991,182.1
41.868142,-87.696269,182.5
41.868142,-87.696269,182.5
41.846283,-87.656913,179.9
41.721474,-87.648064,184.7
41.721474,-87.648064,184.7
41.869107,-87.696293,182.6
41.869107,-87.696293,182.6
41.966987,-87.674677,182.8
41.966987,-87.674677,182.8
41.923738,-87.785288,197.4
41.923738,-87.785288,197.4
41.970248,-87.787992,190.1
41.970248,-87.787992,190.1
42.010412,-87.66214,179.8
42.010412,-87.66214,179.8
41.89923,-87.716788,184.2
41.89923,-87.716788,184.2
41.89923,-87.716788,184.2
41.692555,-87.598865,184.2
41.692555,-87.598865,184.2
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.942114,-87.776385,189.5
41.942114,-87.776385,189.5
41.960616,-87.777189,188.9
41.960616,-87.777189,188.9
41.883284,-87.705085,182.8
41.962728,-87.748367,184.1
41.836644,-87.677737,182.3
41.836644,-87.677737,182.3
41.836644,-87.677737,182.3
41.837085,-87.729384,181.3
41.837085,-87.729384,181.3
41.837085,-87.729384,181.3
41.911824,-87.726737,184.3
41.911824,-87.726737,184.3
41.823065,-87.678378,181.3
41.823065,-87.678378,181.3
41.801179,-87.679447,182.8
41.801179,-87.679447,182.8
41.801179,-87.679447,182.8
41.801179,-87.679447,182.8
41.800737,-87.71188,182.9
41.800737,-87.71188,182.9
41.800737,-87.71188,182.9
41.778297,-87.752411,189
41.778297,-87.752411,189
41.778297,-87.752411,189
41.778297,-87.752411,189
41.778297,-87.752411,189
41.778297,-87.752411,189
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.77166,-87.703047,185.5
41.759346,-87.745602,188.9
41.759346,-87.745602,188.9
41.768388,-87.678649,186.4
41.768388,-87.678649,186.4
41.797616,-87.797894,181.4
41.797616,-87.797894,181.4
41.781416,-87.776532,187.4
41.781416,-87.776532,187.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.822536,-87.666343,181.3
41.822536,-87.666343,181.3
41.799282,-87.585487,180.1
41.799282,-87.585487,180.1
41.799282,-87.585487,180.1
41.778748,-87.586427,179.9
41.766202,-87.562889,178.7
41.766202,-87.562889,178.7
41.766202,-87.562889,178.7
41.754676,-87.612922,178.8
41.754676,-87.612922,178.8
41.754676,-87.612922,178.8
41.821582,-87.627796,182.8
41.821582,-87.627796,182.8
41.803423,-87.642984,182
41.803423,-87.642984,182
41.754292,-87.590773,185.4
41.754292,-87.590773,185.4
41.798697,-87.736812,183.1
41.798697,-87.736812,183.1
41.798697,-87.736812,183.1
41.776156,-87.778927,187.4
41.776156,-87.778927,187.4
41.82561,-87.726549,178.8
41.82561,-87.726549,178.8
41.74785,-87.702716,188.8
41.74785,-87.702716,188.8
41.984809,-87.728492,184.4
41.984809,-87.728492,184.4
41.772846,-87.740029,189
41.772846,-87.740029,189
41.825902,-87.667827,180.8
41.825902,-87.667827,180.8
41.688324,-87.676709,199.4
41.862292,-87.64886,180.6
41.720848,-87.666014,193.5
41.720848,-87.666014,193.5
41.720848,-87.666014,193.5
41.731922,-87.677512,200.8
41.731922,-87.677512,200.8
41.731922,-87.677512,200.8
41.732984,-87.649642,184.2
41.732984,-87.649642,184.2
41.732984,-87.649642,184.2
41.869216,-87.627561,179.7
41.869216,-87.627561,179.7
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.682587,-87.707973,187.6
41.682587,-87.707973,187.6
41.725517,-87.614258,181
41.725517,-87.614258,181
41.719059,-87.675088,201.6
41.719059,-87.675088,201.6
41.903002,-87.688267,182.1
41.903002,-87.688267,182.1
41.704336,-87.703736,189.9
41.704336,-87.703736,189.9
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.737052,-87.543067,179.5
41.737052,-87.543067,179.5
41.740641,-87.546587,179.3
41.740641,-87.546587,179.3
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.729669,-87.582699,178
41.729669,-87.582699,178
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.644612,-87.604498,179.7
41.644612,-87.604498,179.7
41.733643,-87.55551,179.2
41.733643,-87.55551,179.2
41.717753,-87.531657,180
41.717753,-87.531657,180
41.750498,-87.605294,180.3
41.750498,-87.605294,180.3
41.750498,-87.605294,180.3
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.95469,-87.800991,194.1
41.95469,-87.800991,194.1
41.994991,-87.769279,189.1
41.974089,-87.824812,198.2
41.9216,-87.666455,179.6
41.9216,-87.666455,179.6
41.891118,-87.654491,181.8
41.891118,-87.654491,181.8
41.891118,-87.654491,181.8
41.867108,-87.654224,180.6
41.867108,-87.654224,180.6
41.896282,-87.655232,180.7
41.896282,-87.655232,180.7
41.919343,-87.694259,182
41.919343,-87.694259,182
41.921965,-87.632085,178.7
41.921965,-87.632085,178.7
41.688324,-87.676709,199.4
41.688324,-87.676709,199.4
41.688324,-87.676709,199.4
41.688324,-87.676709,199.4
41.688324,-87.676709,199.4
41.862292,-87.64886,180.6
41.862292,-87.64886,180.6
41.720848,-87.666014,193.5
41.720848,-87.666014,193.5
41.731922,-87.677512,200.8
41.731922,-87.677512,200.8
41.731922,-87.677512,200.8
41.731922,-87.677512,200.8
41.999129,-87.795585,190
41.999129,-87.795585,190
42.01743,-87.687769,186.8
41.907645,-87.760886,187.5
41.907645,-87.760886,187.5
41.981964,-87.812827,197.9
41.981964,-87.812827,197.9
41.981964,-87.812827,197.9
41.944869,-87.832763,191.9
41.944869,-87.832763,191.9
42.011601,-87.811506,197
42.011601,-87.811506,197
41.94983,-87.698457,178.6
41.94983,-87.698457,178.6
41.979243,-87.750938,186.5
41.979243,-87.750938,186.5
41.986921,-87.689778,182.6
41.801498,-87.763416,181.3
41.801498,-87.763416,181.3
41.906638,-87.701431,182.7
41.906638,-87.701431,182.7
41.723195,-87.64997,184.7
41.723195,-87.64997,184.7
41.869216,-87.627561,179.7
41.869216,-87.627561,179.7
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.662014,-87.724608,187.3
41.961743,-87.76007,187.6
41.878114,-87.629798,181.4
41.878114,-87.629798,181.4
41.878114,-87.629798,181.4
41.878114,-87.629798,181.4
41.958271,-87.702575,179.7
41.958271,-87.702575,179.7
41.932094,-87.700117,181.3
41.932094,-87.700117,181.3
42.006858,-87.675919,186.2
41.916265,-87.800515,194.4
41.916265,-87.800515,194.4
41.846075,-87.716277,181.9
41.846075,-87.716277,181.9
41.918705,-87.752329,188.7
41.682587,-87.707973,187.6
41.682587,-87.707973,187.6
41.725517,-87.614258,181
41.725517,-87.614258,181
41.948167,-87.730698,183.2
41.948167,-87.730698,183.2
41.963976,-87.69181,180.1
41.963976,-87.69181,180.1
41.953705,-87.733974,183.9
41.964242,-87.757639,187.4
41.964242,-87.757639,187.4
41.964242,-87.757639,187.4
41.990284,-87.797127,193
41.990284,-87.797127,193
42.008314,-87.777921,189.4
42.008314,-87.777921,189.4
41.991429,-87.747113,185.7
41.991429,-87.747113,185.7
41.843811,-87.686763,182.4
41.843811,-87.686763,182.4
41.921177,-87.79518,198
41.921177,-87.79518,198
41.921177,-87.79518,198
41.857402,-87.694991,182.1
41.868142,-87.696269,182.5
41.868142,-87.696269,182.5
41.846283,-87.656913,179.9
41.721474,-87.648064,184.7
41.721474,-87.648064,184.7
41.869107,-87.696293,182.6
41.869107,-87.696293,182.6
41.719059,-87.675088,201.6
41.966987,-87.674677,182.8
41.923738,-87.785288,197.4
41.923738,-87.785288,197.4
41.970248,-87.787992,190.1
41.970248,-87.787992,190.1
41.970248,-87.787992,190.1
42.010412,-87.66214,179.8
41.89923,-87.716788,184.2
41.89923,-87.716788,184.2
41.692555,-87.598865,184.2
41.692555,-87.598865,184.2
41.94016,-87.794896,196.1
41.94016,-87.794896,196.1
41.903002,-87.688267,182.1
41.903002,-87.688267,182.1
41.942114,-87.776385,189.5
41.942114,-87.776385,189.5
41.704336,-87.703736,189.9
41.836644,-87.677737,182.3
41.836644,-87.677737,182.3
41.837085,-87.729384,181.3
41.837085,-87.729384,181.3
41.911824,-87.726737,184.3
41.911824,-87.726737,184.3
41.801179,-87.679447,182.8
41.801179,-87.679447,182.8
41.800737,-87.71188,182.9
41.778297,-87.752411,189
41.778297,-87.752411,189
41.77166,-87.703047,185.5
41.759346,-87.745602,188.9
41.759346,-87.745602,188.9
41.768388,-87.678649,186.4
41.768388,-87.678649,186.4
41.797616,-87.797894,181.4
41.781416,-87.776532,187.4
41.781416,-87.776532,187.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.773215,-87.60088,179.4
41.822536,-87.666343,181.3
41.822536,-87.666343,181.3
41.799282,-87.585487,180.1
41.794781,-87.615989,183
41.794781,-87.615989,183
41.778748,-87.586427,179.9
41.766202,-87.562889,178.7
41.766202,-87.562889,178.7
41.754676,-87.612922,178.8
41.754676,-87.612922,178.8
41.821582,-87.627796,182.8
41.821582,-87.627796,182.8
41.803423,-87.642984,182
41.803423,-87.642984,182
41.754292,-87.590773,185.4
41.754292,-87.590773,185.4
41.798697,-87.736812,183.1
41.798697,-87.736812,183.1
41.798697,-87.736812,183.1
41.776156,-87.778927,187.4
41.776156,-87.778927,187.4
41.776156,-87.778927,187.4
41.82561,-87.726549,178.8
41.82561,-87.726549,178.8
41.74785,-87.702716,188.8
41.74785,-87.702716,188.8
41.775051,-87.655356,182.9
41.775051,-87.655356,182.9
41.644612,-87.604498,179.7
41.644612,-87.604498,179.7
41.733643,-87.55551,179.2
41.733643,-87.55551,179.2
41.717753,-87.531657,180
41.717753,-87.531657,180
41.984809,-87.728492,184.4
41.772846,-87.740029,189
41.772846,-87.740029,189
41.825902,-87.667827,180.8
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.673408,-87.599862,179
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.726465,-87.585413,179.9
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.678618,-87.559308,178.3
41.737052,-87.543067,179.5
41.737052,-87.543067,179.5
41.740641,-87.546587,179.3
41.740641,-87.546587,179.3
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.680946,-87.535198,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.686398,-87.531635,178.2
41.729669,-87.582699,178
41.729669,-87.582699,178
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.704572,-87.565666,179
41.750498,-87.605294,180.3
41.750498,-87.605294,180.3
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.702724,-87.536497,178.7
41.659112,-87.538693,178.2
41.659112,-87.538693,178.2
41.95469,-87.800991,194.1
41.95469,-87.800991,194.1
41.994991,-87.769279,189.1
41.994991,-87.769279,189.1
41.974089,-87.824812,198.2
41.9216,-87.666455,179.6
41.9216,-87.666455,179.6
41.896282,-87.655232,180.7
41.921965,-87.632085,178.7
41.921965,-87.632085,178.7
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.891126,-87.61156,179.9
41.999129,-87.795585,190
42.01743,-87.687769,186.8
42.01743,-87.687769,186.8
41.907645,-87.760886,187.5
41.981964,-87.812827,197.9
41.981964,-87.812827,197.9
41.981964,-87.812827,197.9
41.981964,-87.812827,197.9
41.944869,-87.832763,191.9
41.944869,-87.832763,191.9
42.011601,-87.811506,197
41.94983,-87.698457,178.6
41.979243,-87.750938,186.5
41.979243,-87.750938,186.5
41.986921,-87.689778,182.6
41.986921,-87.689778,182.6
41.801498,-87.763416,181.3
41.801498,-87.763416,181.3
41.906638,-87.701431,182.7
41.906638,-87.701431,182.7
41.958271,-87.702575,179.7
41.958271,-87.702575,179.7
41.994469,-87.667736,180.3
42.006858,-87.675919,186.2
41.948167,-87.730698,183.2
41.963976,-87.69181,180.1
41.964242,-87.757639,187.4
